sRNA	mRNA	RF_Score	Class
psrr1	sll0672	0.45015	0
psrr1	ssr2422	0.44976	0
psrr1	sll1868	0.44973	0
psrr1	slr2045	0.44966	0
psrr1	slr1771	0.44964	0
psrr1	ssr0871	0.44952	0
psrr1	sll1630	0.44951	0
psrr1	ssr2060	0.44942	0
psrr1	slr1618	0.44941	0
psrr1	sll0985	0.44936	0
psrr1	sll1537	0.44935	0
psrr1	slr1815	0.44928	0
psrr1	sll1166	0.44926	0
psrr1	sll1174	0.44925	0
psrr1	sll1898	0.44923	0
isar1	slr1069	0.44908	0
isar1	sll1642	0.44894	0
isar1	slr2115	0.44887	0
isar1	ssr3532	0.44885	0
psrr1	slr0111	0.44879	0
psrr1	slr1920	0.4486	0
isar1	sll1255	0.44855	0
isar1	slr0856	0.4485	0
psrr1	slr0598	0.44842	0
psrr1	slr0820	0.44838	0
psrr1	ssl2920	0.44808	0
psrr1	slr1161	0.44792	0
psrr1	slr1339	0.44764	0
psrr1	slr1599	0.44739	0
psrr1	sll0767	0.44721	0
psrr1	slr1978	0.44712	0
psrr1	sll0814	0.44711	0
psrr1	sll0060	0.44699	0
psrr1	slr1595	0.44691	0
psrr1	sll1671	0.44689	0
psrr1	ssl2084	0.44689	0
isar1	sll0664	0.44686	0
psrr1	sll0681	0.44686	0
psrr1	sll1475	0.44664	0
psrr1	slr1888	0.44664	0
psrr1	sll0808	0.44654	0
psrr1	ssr0817	0.44647	0
psrr1	sll1103	0.44638	0
isar1	sll1092	0.44629	0
psrr1	sll0315	0.44629	0
isar1	sll0911	0.44627	0
psrr1	slr1219	0.4462	0
psrr1	sll1584	0.44618	0
psrr1	sll0847	0.44614	0
psrr1	slr0977	0.44612	0
isar1	slr1684	0.44611	0
psrr1	slr1916	0.44601	0
psrr1	sll0444	0.44593	0
psrr1	sml0006	0.44588	0
psrr1	slr0810	0.44575	0
isar1	slr2117	0.44573	0
psrr1	sll0584	0.44537	0
psrr1	slr1182	0.44534	0
isar1	sll1999	0.44529	0
psrr1	slr0241	0.44521	0
psrr1	slr0488	0.44512	0
psrr1	sll0863	0.44502	0
psrr1	ssr1169	0.44487	0
psrr1	sll1876	0.44486	0
psrr1	sll1900	0.44483	0
psrr1	sll1304	0.44471	0
psrr1	slr2087	0.44453	0
psrr1	sll0930	0.4445	0
psrr1	slr1215	0.44426	0
psrr1	slr1896	0.44417	0
psrr1	slr0833	0.44396	0
psrr1	sll0101	0.44385	0
isar1	ssl2069	0.44379	0
psrr1	slr0090	0.44373	0
psrr1	slr1396	0.4437	0
psrr1	slr0905	0.44368	0
psrr1	slr0829	0.44293	0
psrr1	slr0171	0.44291	0
isar1	slr0180	0.4429	0
psrr1	ssr1386	0.44285	0
psrr1	slr2009	0.44284	0
psrr1	sll0676	0.44271	0
psrr1	sll1673	0.44269	0
isar1	sll0650	0.44266	0
psrr1	slr0313	0.44261	0
isar1	slr1005	0.44254	0
psrr1	sll1527	0.44248	0
isar1	sll1407	0.44246	0
psrr1	sll0869	0.44228	0
psrr1	sll1159	0.44217	0
psrr1	slr1212	0.44213	0
psrr1	ssr1176	0.44195	0
psrr1	sll1373	0.44193	0
psrr1	ssl3437	0.44193	0
psrr1	slr1723	0.44191	0
psrr1	slr1524	0.44185	0
psrr1	slr1200	0.44183	0
psrr1	slr1979	0.44182	0
psrr1	sll1258	0.44174	0
psrr1	slr0510	0.44174	0
psrr1	slr1201	0.44163	0
psrr1	sll1595	0.44161	0
psrr1	sll1400	0.4416	0
psrr1	sll1870	0.44145	0
isar1	sll0200	0.44135	0
isar1	sll0699	0.44135	0
isar1	sll1256	0.44135	0
isar1	sll1436	0.44135	0
isar1	sll1983	0.44135	0
isar1	slr1715	0.44135	0
isar1	slr1936	0.44135	0
psrr1	slr1798	0.44126	0
psrr1	sll1254	0.44119	0
psrr1	slr0960	0.44104	0
psrr1	sll1751	0.44102	0
isar1	slr1066	0.44099	0
psrr1	ssl2138	0.44075	0
psrr1	sll1530	0.44067	0
isar1	sll1202	0.44062	0
psrr1	sll1698	0.4406	0
psrr1	slr0885	0.44054	0
psrr1	sll1895	0.44047	0
psrr1	ssl1920	0.44044	0
psrr1	sll0507	0.44014	0
psrr1	slr0304	0.44002	0
psrr1	sll0740	0.43983	0
psrr1	sll1924	0.43982	0
psrr1	ssl0259	0.4397	0
psrr1	slr2128	0.43966	0
isar1	slr1524	0.43963	0
psrr1	slr2080	0.43962	0
psrr1	sll0205	0.43948	0
psrr1	slr0316	0.43947	0
psrr1	sll1611	0.4394	0
psrr1	slr2036	0.43937	0
isar1	slr1135	0.4392	0
psrr1	sll1225	0.43918	0
psrr1	slr0421	0.43913	0
psrr1	sll0191	0.43887	0
psrr1	sll1765	0.43886	0
psrr1	sll0827	0.43863	0
psrr1	slr0686	0.43849	0
psrr1	sll1094	0.43848	0
psrr1	sml0007	0.43846	0
isar1	slr2110	0.43832	0
psrr1	slr0222	0.43812	0
psrr1	sll2013	0.43811	0
psrr1	slr1929	0.43782	0
psrr1	slr1410	0.4375	0
psrr1	slr1959	0.43744	0
psrr1	slr1453	0.43741	0
psrr1	slr0771	0.43739	0
psrr1	slr0656	0.4372	0
psrr1	sll0023	0.43718	0
psrr1	sll0541	0.43715	0
psrr1	slr1830	0.43713	0
isar1	slr1210	0.43707	0
psrr1	slr1245	0.43691	0
psrr1	slr0209	0.4369	0
psrr1	sll1998	0.43684	0
psrr1	slr1357	0.43684	0
psrr1	sll0063a	0.43663	0
psrr1	slr0142	0.43636	0
isar1	ssl0172	0.43635	0
psrr1	sll1250	0.43629	0
psrr1	slr0509	0.43607	0
psrr1	slr1865	0.43606	0
isar1	slr1063	0.43599	0
psrr1	sll0667	0.43591	0
psrr1	slr0271	0.43572	0
psrr1	slr1338	0.4357	0
psrr1	sll0449	0.43554	0
psrr1	slr0192	0.4355	0
psrr1	ssl2615	0.43521	0
psrr1	sll0727	0.43498	0
psrr1	sll1388	0.43465	0
psrr1	sll0243	0.43458	0
psrr1	slr1814	0.43449	0
psrr1	sll1353	0.43436	0
psrr1	slr0353	0.43421	0
psrr1	slr0639	0.4342	0
psrr1	sll1232	0.43414	0
psrr1	sll1571	0.43409	0
psrr1	ssr1527	0.43364	0
psrr1	sll1609	0.43346	0
psrr1	slr0610	0.43346	0
psrr1	sll0283	0.43343	0
psrr1	sll1629	0.4334	0
psrr1	sll0659	0.43334	0
psrr1	sll1022	0.43333	0
psrr1	slr1075	0.43333	0
psrr1	sll0249	0.43323	0
psrr1	sll0732	0.43323	0
psrr1	sll1272	0.43304	0
psrr1	ssr0761	0.433	0
psrr1	sll0448	0.43296	0
psrr1	slr0344	0.43287	0
psrr1	slr0179	0.43283	0
isar1	sll0317	0.43235	0
psrr1	sll1409	0.43229	0
psrr1	sll0181	0.4322	0
psrr1	slr1064	0.43178	0
psrr1	sll1186	0.43177	0
psrr1	slr1812	0.43154	0
psrr1	slr0099	0.43151	0
psrr1	slr0902	0.43147	0
psrr1	sll1783	0.43145	0
psrr1	sll1285	0.43114	0
isar1	sll0447	0.43105	0
psrr1	sll0729	0.43041	0
psrr1	slr0901	0.43024	0
psrr1	slr1675	0.43022	0
psrr1	sll0690	0.4301	0
psrr1	slr0352	0.42985	0
psrr1	ssr1736	0.42961	0
psrr1	slr0230	0.42956	0
psrr1	slr0704	0.42956	0
psrr1	sml0003	0.42956	0
psrr1	slr1421	0.42953	0
psrr1	sll1239	0.42942	0
psrr1	slr1076	0.4294	0
psrr1	sll1352	0.42925	0
psrr1	slr0157	0.42901	0
psrr1	ssl2923	0.42836	0
psrr1	sll0431	0.42823	0
psrr1	sll1061	0.42823	0
psrr1	sll1397	0.42823	0
psrr1	ssr1765	0.428	0
psrr1	slr0870	0.42791	0
psrr1	slr1859	0.42786	0
psrr1	slr1925	0.42783	0
psrr1	slr2007	0.4275	0
psrr1	slr1736	0.42747	0
psrr1	ssr3000	0.42726	0
psrr1	slr0069	0.42699	0
isar1	slr0392	0.42694	0
psrr1	ssr2201	0.42693	0
isar1	sll1429	0.42682	0
psrr1	sll0590	0.42647	0
psrr1	slr0521	0.42627	0
psrr1	sll1596	0.42616	0
psrr1	ssl1792	0.42601	0
psrr1	slr1556	0.42572	0
psrr1	sll0071	0.42565	0
psrr1	slr1343	0.42543	0
psrr1	sll0545	0.4254	0
psrr1	sll1732	0.42514	0
psrr1	sll1510	0.42491	0
psrr1	sll1255	0.42453	0
psrr1	sll1737	0.42437	0
psrr1	slr1522	0.4237	0
psrr1	slr0214	0.42362	0
psrr1	sll0658	0.42355	0
psrr1	sll0778	0.4229	0
psrr1	slr2114	0.42277	0
psrr1	slr0323	0.42272	0
psrr1	sll0743	0.42261	0
psrr1	ssl1507	0.42248	0
psrr1	sll1455	0.42246	0
psrr1	slr0393	0.4224	0
psrr1	sll1563	0.42221	0
psrr1	sll0428	0.42202	0
psrr1	slr2037	0.42174	0
psrr1	sll1222	0.42139	0
psrr1	slr1773	0.42105	0
psrr1	sll1474	0.42091	0
psrr1	sll1780	0.42091	0
psrr1	slr1635	0.42091	0
psrr1	sll1560	0.42079	0
psrr1	slr0106	0.42076	0
psrr1	sll0668	0.42029	0
psrr1	sll0691	0.41989	0
psrr1	ssr1768	0.41967	0
psrr1	slr0725	0.41953	0
psrr1	slr0518	0.41926	0
psrr1	ssl2922	0.41899	0
psrr1	sll0027	0.41892	0
psrr1	ssr3452	0.41869	0
psrr1	slr0286	0.41866	0
psrr1	sll0543	0.41857	0
psrr1	slr0180	0.41855	0
psrr1	sll0369	0.41846	0
psrr1	sll1428	0.4181	0
psrr1	ssl0438	0.41803	0
psrr1	slr1449	0.41762	0
psrr1	sll0911	0.41745	0
psrr1	slr1616	0.41742	0
psrr1	sll1672	0.41727	0
psrr1	sll0641	0.41724	0
psrr1	sll1203	0.41692	0
psrr1	sll1439	0.41689	0
psrr1	sll1408	0.4165	0
psrr1	sll1766	0.41636	0
psrr1	slr0755	0.41635	0
psrr1	sll1231	0.41622	0
psrr1	sll0651	0.41601	0
psrr1	sll0815	0.41566	0
psrr1	sll1315	0.41542	0
psrr1	sll1930	0.41524	0
psrr1	slr1613	0.41514	0
psrr1	sll0777	0.41509	0
psrr1	ssl0426	0.41505	0
psrr1	sll1132	0.41481	0
psrr1	sll0201	0.4142	0
psrr1	sll0700	0.4142	0
psrr1	sll1257	0.4142	0
psrr1	sll1437	0.4142	0
psrr1	sll1984	0.4142	0
psrr1	slr1716	0.4142	0
psrr1	slr1937	0.4142	0
psrr1	slr2113	0.4142	0
psrr1	slr1436	0.41406	0
psrr1	slr0857	0.41388	0
psrr1	smr0011	0.4137	0
psrr1	slr1340	0.41359	0
psrr1	sll1871	0.41352	0
isar1	smr0002	0.41335	0
psrr1	slr1552	0.41305	0
psrr1	sll0494	0.41292	0
psrr1	ssr2406	0.41258	0
psrr1	sll1281	0.41253	0
psrr1	slr1778	0.4124	0
psrr1	sll0563	0.41217	0
psrr1	sll1613	0.41204	0
psrr1	slr0699	0.41192	0
psrr1	slr1262	0.41159	0
psrr1	sll0498	0.41117	0
psrr1	slr1682	0.41091	0
psrr1	sll1162	0.41054	0
psrr1	ssr0336	0.41045	0
psrr1	slr1033	0.41024	0
psrr1	sll0146	0.40989	0
psrr1	sll1241	0.40908	0
psrr1	slr0664	0.40902	0
psrr1	sll1582	0.4088	0
psrr1	slr2126	0.40868	0
psrr1	sll0092	0.40856	0
psrr1	ssl0350	0.40844	0
psrr1	sll0317	0.40831	0
psrr1	slr1547	0.4081	0
psrr1	slr1627	0.40691	0
psrr1	slr1776	0.40686	0
psrr1	slr1860	0.40623	0
psrr1	slr1980	0.40538	0
psrr1	sll1204	0.40522	0
psrr1	sll0793	0.40469	0
psrr1	sll1081	0.40468	0
psrr1	slr0462	0.40466	0
psrr1	slr1864	0.40438	0
psrr1	smr0002	0.40433	0
psrr1	slr1068	0.40387	0
psrr1	ssr1258	0.40331	0
psrr1	slr1617	0.40303	0
psrr1	sll0178	0.40267	0
psrr1	slr1210	0.40233	0
psrr1	sll0441	0.40159	0
psrr1	sll1505	0.40141	0
psrr1	sll1999	0.40122	0
psrr1	sll1985	0.4008	0
psrr1	ssl0172	0.40079	0
psrr1	slr1283	0.40062	0
psrr1	slr1816	0.39997	0
psrr1	slr1803	0.39959	0
psrr1	slr2077	0.39916	0
psrr1	slr0105	0.39912	0
psrr1	slr1327	0.39777	0
psrr1	slr0732	0.39772	0
psrr1	ssr3532	0.3976	0
psrr1	slr1162	0.39744	0
psrr1	slr1614	0.39677	0
psrr1	slr0890	0.39611	0
psrr1	ssr3571	0.39584	0
psrr1	slr0392	0.39581	0
psrr1	slr0573	0.39524	0
psrr1	sll1531	0.39491	0
psrr1	slr1863	0.3947	0
psrr1	slr0588	0.39377	0
psrr1	slr1586	0.39351	0
psrr1	slr0667	0.39338	0
psrr1	sll1678	0.39308	0
psrr1	sll0371	0.39126	0
psrr1	sll1003	0.39075	0
psrr1	ssr3129	0.39057	0
psrr1	sll1685	0.39048	0
psrr1	slr2118	0.39042	0
psrr1	sll1407	0.39014	0
psrr1	slr0119	0.39013	0
psrr1	slr1070	0.3898	0
psrr1	sll0720	0.38957	0
psrr1	slr1071	0.38904	0
psrr1	sll0910	0.38833	0
psrr1	sll1164	0.38823	0
psrr1	sll0664	0.38733	0
psrr1	slr1862	0.3872	0
psrr1	slr0727	0.38684	0
psrr1	slr0224	0.38541	0
psrr1	slr1066	0.38537	0
psrr1	slr2110	0.38519	0
psrr1	slr1056	0.38403	0
psrr1	slr0871	0.38161	0
psrr1	sll1401	0.37967	0
psrr1	sll0403	0.37933	0
psrr1	sll0984	0.37873	0
psrr1	sll0447	0.37853	0
psrr1	sll1642	0.37772	0
psrr1	sll1429	0.37549	0
psrr1	slr0285	0.37401	0
psrr1	sll1202	0.37317	0
psrr1	sll0024	0.37197	0
psrr1	sll0709	0.37179	0
psrr1	slr1684	0.37135	0
psrr1	slr2117	0.37104	0
psrr1	sll1092	0.36961	0
psrr1	slr1073	0.36943	0
psrr1	sll0678	0.36881	0
psrr1	slr0914	0.36663	0
psrr1	ssl0769	0.36641	0
psrr1	slr2115	0.36361	0
psrr1	slr0668	0.35635	0
psrr1	slr1074	0.35624	0
psrr1	slr1005	0.35548	0
psrr1	slr2116	0.35289	0
psrr1	sll1503	0.35063	0
psrr1	slr1243	0.35015	0
psrr1	slr1063	0.34522	0
psrr1	sll0710	0.34028	0
psrr1	sll1240	0.33963	0
psrr1	sll0671	0.33236	0
psrr1	slr0913	0.32244	0
psrr1	slr1135	0.30804	0
