sRNA	mRNA	Score	Class
psrr1	slr1075	0	0
psrr1	slr1078	0	0
psrr1	slr1079	0	0
psrr1	slr1081	0	0
psrr1	slr1082	0	0
psrr1	slr1085	0	0
psrr1	slr1095	0	0
psrr1	slr1107	0	0
psrr1	slr1135	0	0
psrr1	slr1142	0	0
psrr1	slr1143	0	0
psrr1	slr1148	0	0
psrr1	slr1161	0	0
psrr1	slr1162	0	0
psrr1	slr1163	0	0
psrr1	slr1168	0	0
psrr1	slr1181	0	0
psrr1	slr1184	0	0
psrr1	slr1186	0	0
psrr1	slr1187	0	0
psrr1	slr1189	0	0
psrr1	slr1210	0	0
psrr1	slr1214	0	0
psrr1	slr1222	0	0
psrr1	slr1230	0	0
psrr1	slr1232	0	0
psrr1	slr1240	0	0
psrr1	slr1241	0	0
psrr1	slr1243	0	0
psrr1	slr1245	0	0
psrr1	slr1246	0	0
psrr1	slr1251	0	0
psrr1	slr1262	0	0
psrr1	slr1269	0	0
psrr1	slr1282	0	0
psrr1	slr1283	0	0
psrr1	slr1311	0	0
psrr1	slr1312	0	0
psrr1	slr1319	0	0
psrr1	slr1338	0	0
psrr1	slr1343	0	0
psrr1	slr1344	0	0
psrr1	slr1350	0	0
psrr1	slr1357	0	0
psrr1	slr1385	0	0
psrr1	slr1396	0	0
psrr1	slr1397	0	0
psrr1	slr1398	0	0
psrr1	slr1400	0	0
psrr1	slr1406	0	0
psrr1	slr1407	0	0
psrr1	slr1409	0	0
psrr1	slr1410	0	0
psrr1	slr1415	0	0
psrr1	slr1416	0	0
psrr1	slr1425	0	0
psrr1	slr1436	0	0
psrr1	slr1441	0	0
psrr1	slr1449	0	0
psrr1	slr1450	0	0
psrr1	slr1457	0	0
psrr1	slr1470	0	0
psrr1	slr1478	0	0
psrr1	slr1488	0	0
psrr1	slr1489	0	0
psrr1	slr1490	0	0
psrr1	slr1491	0	0
psrr1	slr1492	0	0
psrr1	slr1493	0	0
psrr1	slr1494	0	0
psrr1	slr1501	0	0
psrr1	slr1522	0	0
psrr1	slr1524	0	0
psrr1	slr1537	0	0
psrr1	slr1541	0	0
psrr1	slr1544	0	0
psrr1	slr1547	0	0
psrr1	slr1576	0	0
psrr1	slr1585	0	0
psrr1	slr1586	0	0
psrr1	slr1588	0	0
psrr1	slr1593	0	0
psrr1	slr1594	0	0
psrr1	slr1610	0	0
psrr1	slr1611	0	0
psrr1	slr1612	0	0
psrr1	slr1615	0	0
psrr1	slr1616	0	0
psrr1	slr1617	0	0
psrr1	slr1618	0	0
psrr1	slr1619	0	0
psrr1	slr1627	0	0
psrr1	slr1635	0	0
psrr1	slr1651	0	0
psrr1	slr1657	0	0
psrr1	slr1667	0	0
psrr1	slr1668	0	0
psrr1	slr1681	0	0
psrr1	slr1692	0	0
psrr1	slr1693	0	0
psrr1	slr1694	0	0
psrr1	slr1715	0	0
psrr1	slr1716	0	0
psrr1	slr1726	0	0
psrr1	slr1738	0	0
psrr1	slr1747	0	0
psrr1	slr1752	0	0
psrr1	slr1778	0	0
psrr1	slr1788	0	0
psrr1	slr1812	0	0
psrr1	slr1813	0	0
psrr1	slr1814	0	0
psrr1	slr1835	0	0
psrr1	slr1840	0	0
psrr1	slr1853	0	0
psrr1	slr1856	0	0
psrr1	slr1857	0	0
psrr1	slr1859	0	0
psrr1	slr1860	0	0
psrr1	slr1862	0	0
psrr1	slr1863	0	0
psrr1	slr1865	0	0
psrr1	slr1866	0	0
psrr1	slr1869	0	0
psrr1	slr1880	0	0
psrr1	slr1884	0	0
psrr1	slr1890	0	0
psrr1	slr1902	0	0
psrr1	slr1903	0	0
psrr1	slr1920	0	0
psrr1	slr1924	0	0
psrr1	slr1930	0	0
psrr1	slr1932	0	0
psrr1	slr1936	0	0
psrr1	slr1937	0	0
psrr1	slr1975	0	0
psrr1	slr1992	0	0
psrr1	slr2003	0	0
psrr1	slr2004	0	0
psrr1	slr2006	0	0
psrr1	slr2009	0	0
psrr1	slr2013	0	0
psrr1	slr2015	0	0
psrr1	slr2016	0	0
psrr1	slr2017	0	0
psrr1	slr2024	0	0
psrr1	slr2027	0	0
psrr1	slr2036	0	0
psrr1	slr2037	0	0
psrr1	slr2042	0	0
psrr1	slr2077	0	0
psrr1	slr2082	0	0
psrr1	slr2084	0	0
psrr1	slr2092	0	0
psrr1	slr2095	0	0
psrr1	slr2096	0	0
psrr1	slr2097	0	0
psrr1	slr2098	0	0
psrr1	slr2099	0	0
psrr1	slr2100	0	0
psrr1	slr2101	0	0
psrr1	slr2104	0	0
psrr1	slr2112	0	0
psrr1	slr2113	0	0
psrr1	slr2115	0	0
psrr1	slr2117	0	0
psrr1	slr2118	0	0
psrr1	slr2120	0	0
psrr1	slr2123	0	0
psrr1	slr2125	0	0
psrr1	slr2126	0	0
psrr1	smr0002	0	0
psrr1	ssl0172	0	0
psrr1	ssl0296	0	0
psrr1	ssl0350	0	0
psrr1	ssl0426	0	0
psrr1	ssl0438	0	0
psrr1	ssl0511	0	0
psrr1	ssl0750	0	0
psrr1	ssl0769	0	0
psrr1	ssl1045	0	0
psrr1	ssl1046	0	0
psrr1	ssl1277	0	0
psrr1	ssl1300	0	0
psrr1	ssl1464	0	0
psrr1	ssl1507	0	0
psrr1	ssl1552	0	0
psrr1	ssl1792	0	0
psrr1	ssl1920	0	0
psrr1	ssl1922	0	0
psrr1	ssl1923	0	0
psrr1	ssl2138	0	0
psrr1	ssl2153	0	0
psrr1	ssl2162	0	0
psrr1	ssl2245	0	0
psrr1	ssl2250	0	0
psrr1	ssl2384	0	0
psrr1	ssl2471	0	0
psrr1	ssl2559	0	0
psrr1	ssl2749	0	0
psrr1	ssl2789	0	0
psrr1	ssl2923	0	0
psrr1	ssl3127	0	0
psrr1	ssl3383	0	0
psrr1	ssl3446	0	0
psrr1	ssl3573	0	0
psrr1	ssl3615	0	0
psrr1	ssl3692	0	0
psrr1	ssl3712	0	0
psrr1	ssl3769	0	0
psrr1	ssr0256	0	0
psrr1	ssr0536	0	0
psrr1	ssr0692	0	0
psrr1	ssr0693	0	0
psrr1	ssr0756	0	0
psrr1	ssr0759	0	0
psrr1	ssr0761	0	0
psrr1	ssr0817	0	0
psrr1	ssr0871	0	0
psrr1	ssr1038	0	0
psrr1	ssr1175	0	0
psrr1	ssr1176	0	0
psrr1	ssr1480	0	0
psrr1	ssr1513	0	0
psrr1	ssr1527	0	0
psrr1	ssr1720	0	0
psrr1	ssr1768	0	0
psrr1	ssr1789	0	0
psrr1	ssr1853	0	0
psrr1	ssr2049	0	0
psrr1	ssr2061	0	0
psrr1	ssr2067	0	0
psrr1	ssr2078	0	0
psrr1	ssr2153	0	0
psrr1	ssr2201	0	0
psrr1	ssr2227	0	0
psrr1	ssr2315	0	0
psrr1	ssr2318	0	0
psrr1	ssr2333	0	0
psrr1	ssr2422	0	0
psrr1	ssr2549	0	0
psrr1	ssr2595	0	0
psrr1	ssr2699	0	0
psrr1	ssr2708	0	0
psrr1	ssr2711	0	0
psrr1	ssr2786	0	0
psrr1	ssr2802	0	0
psrr1	ssr2803	0	0
psrr1	ssr2806	0	0
psrr1	ssr2848	0	0
psrr1	ssr2898	0	0
psrr1	ssr3129	0	0
psrr1	ssr3300	0	0
psrr1	ssr3402	0	0
psrr1	ssr3452	0	0
psrr1	ssr3465	0	0
psrr1	ssr3467	0	0
psrr1	ssr3570	0	0
psrr1	ssr3571	0	0
