sRNA	mRNA	Score	Class
istr	gudp	0.48057	0
istr	pfkb	0.48057	0
istr	rlmn	0.48057	0
istr	trka	0.48057	0
mica	thil	0.48057	0
micf	msba	0.48057	0
omra	yjhi	0.48057	0
rsex	rplc	0.48057	0
sgrs	malp	0.48057	0
arcz	lolb	0.48056	0
arcz	sbma	0.48056	0
arcz	yafw	0.48056	0
micf	hyfh	0.48056	0
rpra	hofn	0.48056	0
arcz	yeby	0.48055	0
cyar	grea	0.48055	0
istr	uspa	0.48055	0
istr	ybix	0.48055	0
micf	pepe	0.48055	0
micf	psta	0.48055	0
oxys	rsfs	0.48055	0
rpra	yjff	0.48055	0
chix	bett	0.48054	0
mcas	yhbo	0.48054	0
mcas	yrar	0.48054	0
micc	gltj	0.48054	0
micc	malp	0.48054	0
rsex	clps	0.48054	0
rsex	ydfd	0.48054	0
rsex	ygia	0.48054	0
sgrs	yqhi	0.48054	0
arcz	hipb	0.48053	0
glmz	bamd	0.48053	0
mcas	fldb	0.48053	0
micc	phou	0.48053	0
micf	yafw	0.48053	0
rsex	ykic	0.48053	0
rydc	gspg	0.48053	0
sgrs	ycbu	0.48053	0
chix	hisi	0.48052	0
rydc	rzod	0.48052	0
sgrs	ykid	0.48052	0
spf	insa7	0.48052	0
istr	glgb	0.48051	0
rsex	rplw	0.48051	0
cyar	yhht	0.4805	0
mcas	yffn	0.4805	0
rydc	potf	0.4805	0
sgrs	sera	0.4805	0
cyar	nudf	0.48049	0
istr	feci	0.48049	0
mcas	bamc	0.48049	0
rybb	sgbh	0.48049	0
ryhb	ygil	0.48049	0
mcas	hemd	0.48048	0
mica	ygff	0.48048	0
rpra	yodc	0.48048	0
rydc	hype	0.48048	0
sgrs	rluf	0.48048	0
arcz	male	0.48047	0
cyar	nadr	0.48047	0
fnrs	yneg	0.48047	0
istr	yedk	0.48047	0
rpra	trub	0.48047	0
rybb	yhbw	0.48047	0
istr	ldte	0.48046	0
mcas	ydiu	0.48046	0
micf	cmk	0.48046	0
micf	yidd	0.48046	0
rsex	yafo	0.48046	0
rsex	yfcl	0.48046	0
ryhb	folb	0.48046	0
fnrs	yobh	0.48045	0
micc	btuc	0.48045	0
micc	yhdv	0.48045	0
micf	yiav	0.48045	0
micf	ynfl	0.48045	0
omra	ybhd	0.48045	0
rpra	rlme	0.48045	0
sgrs	rlua	0.48045	0
omra	ilvm	0.48044	0
oxys	ygho	0.48044	0
rydc	nirc	0.48044	0
cyar	arcb	0.48043	0
cyar	pflb	0.48043	0
istr	rcda	0.48043	0
mcas	acre	0.48043	0
mcas	kefc	0.48043	0
micc	fepa	0.48043	0
oxys	lon	0.48043	0
rpra	rplb	0.48043	0
sgrs	bdcr	0.48043	0
sgrs	psut	0.48043	0
micf	elfc	0.48042	0
spf	ibsc	0.48042	0
glmz	mlae	0.48041	0
glmz	moca	0.48041	0
istr	nuol	0.48041	0
mica	mnat	0.48041	0
oxys	mdh	0.48041	0
rpra	pnuc	0.48041	0
rydc	yjcz	0.48041	0
ryhb	rsd	0.48041	0
mcas	yjhh	0.4804	0
micc	cyse	0.4804	0
omrb	phnd	0.4804	0
rsex	ydas	0.4804	0
ryhb	dind	0.4804	0
sgrs	ybhn	0.4804	0
arcz	yedp	0.48038	0
chix	folc	0.48038	0
chix	narz	0.48038	0
istr	acrf	0.48038	0
rydc	ymge	0.48038	0
ryhb	mpra	0.48038	0
sgrs	yjhg	0.48038	0
chix	aega	0.48037	0
mcas	kdsa	0.48037	0
omra	secg	0.48037	0
oxys	metn	0.48037	0
chix	pgrr	0.48036	0
mcas	metj	0.48036	0
mcas	sfma	0.48036	0
oxys	luxs	0.48036	0
sgrs	eutd	0.48036	0
arcz	ydep	0.48035	0
istr	cyoa	0.48035	0
mica	yiid	0.48035	0
micf	spef	0.48035	0
omra	glti	0.48035	0
rydc	azuc	0.48035	0
ryhb	tomb	0.48035	0
arcz	ycac	0.48034	0
chix	nirb	0.48034	0
mica	dsbb	0.48034	0
mica	ynfm	0.48034	0
omra	ygjp	0.48034	0
rsex	rluc	0.48034	0
istr	nuon	0.48033	0
mica	yehe	0.48033	0
mica	yiad	0.48033	0
micc	ftsp	0.48033	0
micf	soxr	0.48033	0
rpra	yahn	0.48033	0
rsex	ybdr	0.48033	0
rydc	eda	0.48033	0
istr	paaf	0.48032	0
istr	yqjc	0.48032	0
micf	yciq	0.48032	0
rpra	yhdt	0.48032	0
chix	yjih	0.48031	0
cyar	tusb	0.48031	0
fnrs	fucu	0.48031	0
istr	queg	0.48031	0
micc	yeda	0.48031	0
micf	dsdx	0.48031	0
rsex	glxk	0.48031	0
rydc	yigf	0.48031	0
chix	cecr	0.4803	0
chix	lit	0.4803	0
dsra	panz	0.4803	0
glmz	yidh	0.4803	0
glmz	yqce	0.4803	0
istr	tyrs	0.4803	0
micc	rlmc	0.4803	0
oxys	cyda	0.4803	0
sgrs	yphc	0.4803	0
spf	hica	0.4803	0
cyar	lamb	0.48029	0
mcas	tsad	0.48029	0
mcas	ttdt	0.48029	0
mcas	ydgh	0.48029	0
mica	glda	0.48029	0
mica	yjfn	0.48029	0
micf	ydcs	0.48029	0
oxys	tyrp	0.48029	0
rpra	ydau	0.48029	0
rsex	yodd	0.48029	0
chix	tusa	0.48028	0
glmz	rplw	0.48028	0
istr	sixa	0.48028	0
mcas	grxd	0.48028	0
micc	eutr	0.48028	0
micf	ydco	0.48028	0
oxys	flgm	0.48028	0
chix	nrde	0.48027	0
mcas	glce	0.48027	0
mica	proc	0.48027	0
micc	yhfz	0.48027	0
rsex	copa	0.48027	0
mcas	motb	0.48026	0
micf	patz	0.48026	0
rydc	hema	0.48026	0
chix	ispb	0.48025	0
istr	ftsa	0.48025	0
micc	yagm	0.48025	0
micc	yphf	0.48025	0
micf	erpa	0.48025	0
micf	seqa	0.48025	0
rpra	yjfp	0.48025	0
arcz	greb	0.48024	0
chix	hyci	0.48024	0
chix	tfap	0.48024	0
glmz	fepg	0.48024	0
istr	wcal	0.48024	0
istr	ydcy	0.48024	0
omra	rluf	0.48024	0
rpra	nade	0.48024	0
rsex	ceda	0.48024	0
ryhb	ispu	0.48024	0
cyar	rhas	0.48023	0
mcas	ydco	0.48023	0
mica	ynja	0.48023	0
oxys	yhge	0.48023	0
chix	reco	0.48022	0
chix	sbcd	0.48022	0
micc	yghw	0.48022	0
oxys	ychf	0.48022	0
rpra	yabr	0.48022	0
istr	sgcq	0.48021	0
istr	ybjj	0.48021	0
mcas	ecpe	0.48021	0
micc	flim	0.48021	0
micf	wrba	0.48021	0
omrb	exox	0.48021	0
oxys	yiir	0.48021	0
rpra	ycbj	0.48021	0
mcas	hycf	0.4802	0
mica	tcda	0.4802	0
micf	ygcn	0.4802	0
rpra	insc1	0.4802	0
rpra	insc2	0.4802	0
rpra	insc3	0.4802	0
rpra	insc4	0.4802	0
rpra	insc5	0.4802	0
rpra	insc6	0.4802	0
rydc	eno	0.4802	0
chix	prpr	0.48019	0
cyar	ints	0.48019	0
istr	argb	0.48019	0
mcas	lldp	0.48019	0
mcas	yhdy	0.48019	0
dsra	yjjv	0.48018	0
istr	pola	0.48018	0
mcas	ptrb	0.48018	0
micc	fabg	0.48018	0
ryhb	nlpi	0.48018	0
glmz	pphb	0.48017	0
istr	ispg	0.48017	0
mcas	yidk	0.48017	0
mica	gfca	0.48017	0
micc	ydfx	0.48017	0
oxys	rdgc	0.48017	0
rsex	yciu	0.48017	0
rsex	yhdh	0.48017	0
rydc	yecf	0.48017	0
ryhb	frwd	0.48017	0
sgrs	mlra	0.48017	0
mica	yeex	0.48016	0
micc	ysab	0.48016	0
oxys	csta	0.48016	0
rsex	uspg	0.48016	0
rydc	gaty	0.48016	0
rydc	ygei	0.48016	0
rydc	ygfx	0.48016	0
arcz	lapa	0.48015	0
chix	cada	0.48015	0
istr	trg	0.48015	0
mica	sieb	0.48015	0
rpra	mana	0.48015	0
sgrs	trxb	0.48015	0
istr	cusc	0.48014	0
mica	arom	0.48014	0
micf	hupa	0.48014	0
micf	prpb	0.48014	0
rybb	rsmj	0.48014	0
rydc	yqga	0.48014	0
glmz	rplv	0.48013	0
istr	cpxr	0.48013	0
mcas	hyce	0.48013	0
mica	secm	0.48013	0
mica	vsr	0.48013	0
micf	seca	0.48013	0
rpra	yajo	0.48013	0
sgrs	mglc	0.48013	0
sgrs	yhfu	0.48013	0
istr	pdxh	0.48012	0
mica	nanc	0.48012	0
mcas	ybjn	0.48011	0
mica	cutc	0.48011	0
micc	exbb	0.48011	0
micf	purh	0.48011	0
oxys	ygam	0.48011	0
rydc	arag	0.48011	0
rydc	rnt	0.48011	0
rydc	sapc	0.48011	0
istr	fimh	0.4801	0
cyar	kdgr	0.48009	0
glmz	cynx	0.48009	0
mcas	yoak	0.48009	0
omra	ymfm	0.48009	0
ryhb	yqfb	0.48009	0
chix	ybco	0.48008	0
fnrs	mcra	0.48008	0
mcas	dead	0.48008	0
micc	ybii	0.48008	0
micf	kbaz	0.48008	0
oxys	dgka	0.48008	0
rpra	csga	0.48008	0
rsex	sece	0.48008	0
rsex	yafn	0.48008	0
rydc	glob	0.48008	0
chix	rpsh	0.48007	0
dsra	gloa	0.48007	0
istr	bipa	0.48007	0
mcas	yqja	0.48007	0
micf	yfce	0.48007	0
rsex	tsf	0.48007	0
spf	gspi	0.48007	0
gcvb	glnb	0.48006	0
mcas	hofc	0.48006	0
oxys	purc	0.48006	0
sgrs	evgs	0.48006	0
micf	yfhl	0.48005	0
omrb	ynja	0.48005	0
oxys	fhua	0.48005	0
ryhb	yahn	0.48005	0
glmz	hybb	0.48004	0
micf	cutc	0.48004	0
micf	hemf	0.48004	0
omrb	rpmg	0.48004	0
omrb	yoal	0.48004	0
oxys	hcr	0.48004	0
oxys	rnd	0.48004	0
rpra	ascb	0.48004	0
chix	hyfg	0.48003	0
chix	rusa	0.48003	0
mcas	yegs	0.48003	0
micf	poxb	0.48003	0
rpra	yaep	0.48003	0
rsex	yobb	0.48003	0
ryhb	nude	0.48003	0
ryhb	pdeb	0.48003	0
glmz	hybd	0.48002	0
istr	yajr	0.48002	0
micc	ilvh	0.48002	0
micf	hyfg	0.48002	0
rydc	yggr	0.48002	0
cyar	yaaw	0.48001	0
micf	yger	0.48001	0
rydc	yifb	0.48001	0
mcas	pdek	0.48	0
micc	epmb	0.48	0
micf	ypec	0.48	0
rsex	yedj	0.48	0
rydc	sutr	0.48	0
arcz	yjfy	0.47999	0
cyar	tus	0.47999	0
fnrs	cuer	0.47999	0
fnrs	glnb	0.47999	0
glmz	wcad	0.47999	0
micc	csph	0.47999	0
cyar	sgcc	0.47998	0
glmz	nikd	0.47998	0
mica	ftsq	0.47998	0
micf	ycap	0.47998	0
arcz	nimr	0.47997	0
cyar	meph	0.47997	0
glmz	yohd	0.47997	0
mcas	yhab	0.47997	0
micc	cspb	0.47997	0
micf	fima	0.47997	0
micf	gcl	0.47997	0
omrb	rusa	0.47997	0
rpra	rlmd	0.47997	0
rsex	ruvc	0.47997	0
rydc	caid	0.47997	0
istr	sppa	0.47996	0
micc	hipa	0.47996	0
omrb	yqjg	0.47996	0
chix	ampd	0.47995	0
cyar	yffs	0.47995	0
micf	ybfa	0.47995	0
micf	yidi	0.47995	0
omra	yder	0.47995	0
omrb	insa4	0.47995	0
mcas	yehx	0.47994	0
micf	syd	0.47994	0
micf	yhgh	0.47994	0
sgrs	leua	0.47994	0
mcas	ybdo	0.47993	0
micc	fepg	0.47993	0
rydc	fryc	0.47993	0
cyar	yidg	0.47992	0
glmz	gntt	0.47992	0
glmz	yaax	0.47992	0
glmz	ybjo	0.47992	0
mcas	prop	0.47992	0
micc	nfi	0.47992	0
rpra	yajc	0.47992	0
rsex	cbpm	0.47992	0
cyar	dppa	0.47991	0
mica	nuok	0.47991	0
sgrs	ybdr	0.47991	0
chix	gltf	0.4799	0
chix	xerd	0.4799	0
dsra	dppb	0.4799	0
fnrs	aqpz	0.4799	0
mcas	waab	0.4799	0
mica	insc1	0.4799	0
mica	insc2	0.4799	0
mica	insc3	0.4799	0
mica	insc4	0.4799	0
mica	insc5	0.4799	0
mica	insc6	0.4799	0
micc	rada	0.4799	0
micc	rng	0.4799	0
rybb	ynfq	0.4799	0
ryhb	gcva	0.4799	0
dsra	cpsg	0.47989	0
mcas	dxs	0.47989	0
mcas	fxsa	0.47989	0
istr	syd	0.47988	0
micf	phem	0.47988	0
rpra	nupx	0.47988	0
rydc	frla	0.47988	0
mcas	hemf	0.47987	0
rpra	csgg	0.47987	0
rpra	wzc	0.47987	0
ryhb	nemr	0.47987	0
ryhb	ptrb	0.47987	0
sgrs	rsua	0.47987	0
arcz	biob	0.47986	0
chix	ftsa	0.47986	0
chix	prmc	0.47986	0
glmz	yidb	0.47986	0
rpra	flgj	0.47986	0
rpra	ptra	0.47986	0
rybb	tmca	0.47986	0
ryhb	galu	0.47986	0
cyar	yoba	0.47985	0
micf	pbpc	0.47985	0
rpra	narv	0.47985	0
istr	chew	0.47983	0
istr	dgot	0.47983	0
istr	gspj	0.47983	0
mcas	rseb	0.47983	0
mcas	tate	0.47983	0
micc	ppsr	0.47983	0
micf	yige	0.47983	0
rsex	sfmh	0.47983	0
arcz	nac	0.47982	0
chix	ynib	0.47982	0
micc	yihu	0.47982	0
chix	pcnb	0.47981	0
chix	seqa	0.47981	0
omrb	yjic	0.47981	0
ryhb	ygac	0.47981	0
chix	wech	0.4798	0
micc	hyab	0.4798	0
rydc	ssuc	0.4798	0
chix	yadg	0.47979	0
chix	yegu	0.47979	0
fnrs	enta	0.47979	0
rydc	pane	0.47979	0
rydc	ykgj	0.47979	0
glmz	rlmj	0.47978	0
istr	sola	0.47978	0
mica	irap	0.47978	0
micc	hofb	0.47978	0
rpra	uspb	0.47978	0
rsex	fsab	0.47978	0
mcas	sra	0.47977	0
mcas	tgt	0.47977	0
micf	yggr	0.47977	0
rpra	clpa	0.47977	0
rydc	glda	0.47977	0
chix	biob	0.47976	0
istr	fimc	0.47976	0
mica	hofm	0.47976	0
mica	ltae	0.47976	0
micc	fabr	0.47976	0
micc	fumb	0.47976	0
micc	yeed	0.47976	0
oxys	flhc	0.47976	0
oxys	yeaw	0.47976	0
rydc	pgpa	0.47976	0
sgrs	ydco	0.47976	0
micf	mnga	0.47975	0
micf	potg	0.47975	0
oxys	fryc	0.47975	0
rpra	rhmd	0.47975	0
rsex	ylci	0.47975	0
ryhb	ygaz	0.47975	0
glmz	yifk	0.47974	0
micc	purn	0.47974	0
micc	yhet	0.47974	0
micf	yahe	0.47974	0
cyar	mtga	0.47973	0
fnrs	rsed	0.47973	0
istr	fume	0.47973	0
mcas	yeje	0.47973	0
micf	tada	0.47973	0
oxys	yeav	0.47973	0
rpra	yade	0.47973	0
sgrs	gcvp	0.47973	0
sgrs	ykic	0.47973	0
mcas	yggc	0.47972	0
micc	wece	0.47972	0
omrb	trml	0.47972	0
sgrs	argi	0.47972	0
chix	cspd	0.47971	0
istr	glnp	0.47971	0
mcas	malm	0.47971	0
micf	rtcr	0.47971	0
rpra	dnag	0.47971	0
rydc	ydcf	0.47971	0
istr	yige	0.4797	0
mcas	dbpa	0.4797	0
mcas	sura	0.4797	0
micc	arsb	0.4797	0
micc	srmb	0.4797	0
micc	uhpb	0.4797	0
micf	amib	0.4797	0
micf	yafv	0.4797	0
oxys	cait	0.4797	0
arcz	cyay	0.47969	0
fnrs	nird	0.47969	0
istr	clpx	0.47969	0
micf	hrpa	0.47969	0
omra	yiab	0.47969	0
rpra	murr	0.47969	0
rsex	tory	0.47969	0
spf	sula	0.47969	0
chix	fdoh	0.47968	0
chix	yfjh	0.47968	0
istr	yhak	0.47968	0
micc	paad	0.47968	0
rybb	puub	0.47968	0
arcz	fuca	0.47967	0
cyar	yahc	0.47967	0
dsra	mhpe	0.47967	0
istr	rpe	0.47967	0
istr	yfbl	0.47967	0
rsex	alas	0.47967	0
mcas	arna	0.47966	0
mcas	bara	0.47966	0
micc	fxsa	0.47966	0
rpra	rlml	0.47966	0
rpra	tata	0.47966	0
rpra	ygdd	0.47966	0
rybb	ygfx	0.47966	0
chix	napb	0.47965	0
dsra	rhad	0.47965	0
dsra	yhfg	0.47965	0
fnrs	ascf	0.47965	0
micf	putp	0.47965	0
rsex	tdk	0.47965	0
micf	nirc	0.47964	0
oxys	aspc	0.47964	0
rsex	ydjk	0.47964	0
micf	fade	0.47963	0
micf	yeiw	0.47963	0
omrb	rpsu	0.47963	0
rsex	ygbl	0.47963	0
istr	dppc	0.47962	0
mcas	mnat	0.47962	0
micf	plap	0.47962	0
rydc	csir	0.47962	0
ryhb	msrq	0.47962	0
fnrs	rpmh	0.47961	0
mcas	kbp	0.47961	0
micf	glgx	0.47961	0
micf	rsmb	0.47961	0
omrb	paoa	0.47961	0
rpra	tufb	0.47961	0
rydc	nrfd	0.47961	0
chix	glpc	0.4796	0
glmz	cmtb	0.4796	0
istr	rnpa	0.4796	0
mcas	mana	0.4796	0
micf	amn	0.4796	0
oxys	nuob	0.4796	0
rsex	hofo	0.4796	0
rydc	kilr	0.4796	0
glmz	narv	0.47959	0
mcas	hole	0.47959	0
mcas	yjis	0.47959	0
micf	cpsb	0.47959	0
micf	mglc	0.47959	0
omra	sixa	0.47959	0
arcz	nsrr	0.47958	0
micf	cusr	0.47958	0
rsex	yejg	0.47958	0
rydc	maca	0.47958	0
cyar	ygbm	0.47957	0
istr	lpxd	0.47957	0
micf	ydeq	0.47957	0
micf	yqeg	0.47957	0
rpra	yehp	0.47957	0
micf	dppc	0.47956	0
rsex	xisr	0.47956	0
cyar	ytfj	0.47955	0
glmz	asna	0.47955	0
istr	ccmd	0.47955	0
istr	yhhj	0.47955	0
mcas	dtpa	0.47955	0
arcz	fecd	0.47954	0
chix	gspm	0.47954	0
istr	rsxg	0.47954	0
micc	hyfr	0.47954	0
omra	hokc	0.47954	0
rydc	loip	0.47954	0
rydc	cysi	0.47953	0
arcz	yagh	0.47952	0
cyar	ptsh	0.47952	0
glmz	eutl	0.47952	0
micc	ccme	0.47952	0
micf	pyri	0.47952	0
rsex	ompl	0.47952	0
chix	yibh	0.47951	0
dsra	prpb	0.47951	0
mcas	perr	0.47951	0
mcas	ybae	0.47951	0
micf	mind	0.47951	0
micf	purb	0.47951	0
rsex	ygbn	0.47951	0
dsra	tusd	0.4795	0
istr	cyca	0.4795	0
micf	spea	0.4795	0
micf	tuse	0.4795	0
rpra	yihq	0.4795	0
rydc	mdab	0.4795	0
arcz	gsta	0.47949	0
glmz	arsb	0.47949	0
mcas	ygbm	0.47949	0
mica	yphe	0.47949	0
omra	insc1	0.47949	0
omra	insc2	0.47949	0
omra	insc3	0.47949	0
omra	insc4	0.47949	0
omra	insc5	0.47949	0
omra	insc6	0.47949	0
rydc	kbl	0.47949	0
rydc	yhbu	0.47949	0
cyar	pgad	0.47948	0
mica	rada	0.47948	0
rybb	yqek	0.47948	0
ryhb	yciq	0.47948	0
arcz	yeed	0.47947	0
dsra	rsga	0.47947	0
dsra	ygjh	0.47947	0
fnrs	ynfb	0.47947	0
micf	nage	0.47947	0
micf	yiht	0.47947	0
oxys	mukf	0.47947	0
rpra	mlab	0.47947	0
arcz	pota	0.47946	0
dsra	dppc	0.47946	0
istr	yfch	0.47946	0
rsex	ydfw	0.47946	0
chix	ycek	0.47945	0
istr	dcur	0.47945	0
mcas	nikd	0.47945	0
micf	flid	0.47945	0
micf	oppf	0.47945	0
micf	wcaf	0.47945	0
rydc	arne	0.47945	0
ryhb	yoeb	0.47945	0
chix	riml	0.47944	0
fnrs	atoa	0.47944	0
glmz	elfd	0.47944	0
istr	yjin	0.47944	0
rpra	osmf	0.47944	0
rpra	rpln	0.47944	0
istr	rsua	0.47943	0
sgrs	yfed	0.47943	0
chix	artp	0.47942	0
cyar	yecu	0.47942	0
istr	nrdh	0.47942	0
micf	arna	0.47942	0
micf	ydct	0.47942	0
rydc	baes	0.47942	0
ryhb	ydgc	0.47942	0
sgrs	paaz	0.47942	0
arcz	ynfn	0.47941	0
istr	xylh	0.47941	0
micf	nei	0.47941	0
cyar	yhje	0.4794	0
cyar	yiac	0.4794	0
istr	thrl	0.4794	0
micf	yidq	0.4794	0
rpra	clpp	0.4794	0
rpra	csgb	0.4794	0
sgrs	paoa	0.4794	0
arcz	fbaa	0.47939	0
cyar	murj	0.47939	0
gcvb	yhfg	0.47939	0
micc	yggx	0.47939	0
rydc	yhft	0.47939	0
chix	tus	0.47938	0
cyar	dosp	0.47938	0
istr	kdpa	0.47938	0
mica	yqid	0.47938	0
ryhb	yibq	0.47938	0
cyar	glti	0.47937	0
istr	bett	0.47937	0
istr	gcd	0.47937	0
mcas	lldd	0.47937	0
micf	tgt	0.47937	0
omra	yeis	0.47937	0
rpra	glnd	0.47937	0
rydc	yfeo	0.47937	0
fnrs	yjco	0.47936	0
mica	glya	0.47936	0
omrb	yafx	0.47936	0
oxys	putp	0.47936	0
rydc	ldtc	0.47936	0
arcz	hofb	0.47935	0
cyar	ygfs	0.47935	0
istr	acrd	0.47935	0
istr	fadr	0.47935	0
istr	fimf	0.47935	0
istr	ilvb	0.47935	0
micf	nrdg	0.47935	0
micf	ybfp	0.47935	0
rsex	ybjn	0.47935	0
sgrs	glvc	0.47935	0
glmz	yicl	0.47934	0
istr	thik	0.47934	0
micc	xdhc	0.47934	0
micf	cpob	0.47934	0
rydc	fhuf	0.47934	0
glmz	glpb	0.47933	0
micf	ygjv	0.47933	0
oxys	rbsc	0.47933	0
rybb	pepb	0.47933	0
rydc	roxa	0.47933	0
ryhb	yigz	0.47933	0
chix	nade	0.47932	0
chix	ybba	0.47932	0
cyar	sgcx	0.47932	0
mcas	yfdh	0.47932	0
micc	yeez	0.47932	0
omrb	ypjf	0.47932	0
glmz	taba	0.47931	0
glmz	yijd	0.47931	0
istr	dcrb	0.47931	0
micf	ydbk	0.47931	0
omra	ybcl	0.47931	0
rsex	brnq	0.47931	0
arcz	wcae	0.4793	0
gcvb	hyfa	0.4793	0
mcas	ydcy	0.4793	0
micc	cynx	0.4793	0
micf	tusb	0.4793	0
istr	gsha	0.47929	0
spf	gnsb	0.47929	0
rpra	kpta	0.47928	0
rpra	ybii	0.47928	0
rydc	isph	0.47928	0
istr	cyda	0.47927	0
micf	argo	0.47927	0
micf	uup	0.47927	0
rsex	fhub	0.47927	0
rsex	yjaa	0.47927	0
sgrs	glnp	0.47927	0
arcz	yhfg	0.47926	0
chix	flhe	0.47926	0
fnrs	ydim	0.47926	0
micf	sfmh	0.47926	0
oxys	ahpc	0.47926	0
oxys	flha	0.47926	0
glmz	uraa	0.47925	0
oxys	alla	0.47925	0
oxys	yfgo	0.47925	0
chix	nrfg	0.47924	0
cyar	yiiq	0.47924	0
micc	rhad	0.47924	0
micf	yqid	0.47924	0
rsex	ygeq	0.47924	0
rydc	ppdc	0.47924	0
rydc	yoah	0.47924	0
ryhb	pxpa	0.47924	0
sgrs	yaep	0.47924	0
chix	dnat	0.47923	0
cyar	ynbc	0.47923	0
fnrs	uspg	0.47923	0
glmz	ychn	0.47923	0
mica	rplc	0.47923	0
arcz	eamb	0.47922	0
mica	glvg	0.47922	0
micf	nade	0.47922	0
micf	rlma	0.47922	0
omrb	glna	0.47922	0
mcas	dut	0.47921	0
mcas	mray	0.47921	0
sgrs	dada	0.47921	0
cyar	alaa	0.4792	0
glmz	hprr	0.4792	0
glmz	nuok	0.4792	0
glmz	yqjf	0.4792	0
istr	accd	0.4792	0
mcas	accb	0.4792	0
micc	ilve	0.4792	0
micf	wcam	0.4792	0
sgrs	trub	0.4792	0
sgrs	xylh	0.4792	0
chix	ybha	0.47919	0
mcas	mmum	0.47919	0
rydc	yoji	0.47919	0
dsra	pta	0.47918	0
gcvb	ecna	0.47918	0
glmz	eama	0.47918	0
mica	pstc	0.47918	0
mica	rhol	0.47918	0
rpra	aes	0.47918	0
rsex	rplv	0.47918	0
rydc	ydjy	0.47918	0
mica	fief	0.47917	0
oxys	potg	0.47917	0
sgrs	ynek	0.47917	0
spf	yibl	0.47917	0
cyar	dgcq	0.47916	0
istr	euts	0.47916	0
istr	glsb	0.47916	0
mcas	yeal	0.47916	0
mcas	yjbg	0.47916	0
micf	yqfb	0.47916	0
oxys	acca	0.47916	0
rsex	rplq	0.47916	0
chix	fsab	0.47915	0
micf	pstb	0.47915	0
rydc	gpsa	0.47915	0
arcz	ylbg	0.47914	0
cyar	elfg	0.47914	0
glmz	amid	0.47914	0
glmz	yncj	0.47914	0
istr	dgok	0.47914	0
istr	rdgc	0.47914	0
micc	tyra	0.47914	0
omra	rlmh	0.47914	0
omra	xtha	0.47914	0
rpra	acpt	0.47914	0
chix	tada	0.47913	0
cyar	yhev	0.47913	0
istr	phea	0.47913	0
istr	tas	0.47913	0
micf	actp	0.47913	0
rpra	gfcd	0.47913	0
cyar	ydgd	0.47912	0
mcas	yhhx	0.47912	0
mica	ybfc	0.47912	0
micf	mrcb	0.47912	0
omrb	frmr	0.47912	0
sgrs	napb	0.47912	0
chix	arad	0.47911	0
glmz	ybav	0.47911	0
glmz	ybgu	0.4791	0
glmz	ygco	0.4791	0
micc	yoef	0.4791	0
oxys	pdxa	0.4791	0
glmz	mred	0.47909	0
glmz	yffm	0.47909	0
istr	muke	0.47909	0
micf	yqgf	0.47909	0
oxys	phes	0.47909	0
oxys	ymgl	0.47909	0
chix	paaa	0.47908	0
glmz	frvb	0.47908	0
istr	csta	0.47908	0
micf	dgot	0.47908	0
rpra	yccm	0.47908	0
rydc	frvb	0.47908	0
sgrs	xanq	0.47908	0
arcz	yohj	0.47907	0
chix	aroh	0.47907	0
istr	appb	0.47907	0
rydc	dxs	0.47907	0
rydc	mnga	0.47907	0
rydc	yddw	0.47907	0
mcas	ampe	0.47906	0
mcas	tcyn	0.47906	0
micc	agar	0.47906	0
micf	ydif	0.47906	0
rybb	nrfd	0.47906	0
arcz	chpb	0.47905	0
chix	hflc	0.47905	0
istr	taua	0.47905	0
gcvb	ydcy	0.47904	0
mcas	fecd	0.47904	0
mica	yfdn	0.47904	0
micf	metl	0.47904	0
micf	mpaa	0.47904	0
micf	norr	0.47904	0
sgrs	ascg	0.47904	0
arcz	mdta	0.47903	0
micc	ynae	0.47903	0
micf	yafj	0.47903	0
rpra	pfld	0.47903	0
rsex	yaaj	0.47903	0
gcvb	mug	0.47902	0
mica	mntr	0.47902	0
micf	agai	0.47902	0
rpra	tesb	0.47902	0
rydc	xylb	0.47902	0
sgrs	glga	0.47902	0
micc	yedr	0.47901	0
micc	yghg	0.47901	0
chix	dgok	0.479	0
mcas	rsxb	0.479	0
micf	spot	0.479	0
arcz	rmf	0.47899	0
chix	clpb	0.47899	0
chix	rlme	0.47899	0
glmz	wrba	0.47899	0
istr	dcyd	0.47899	0
istr	lgot	0.47899	0
istr	yade	0.47899	0
istr	ydis	0.47899	0
mcas	secg	0.47899	0
mica	ygcg	0.47899	0
micc	emta	0.47899	0
micc	tyrp	0.47899	0
micf	folm	0.47899	0
micf	gspf	0.47899	0
rydc	ampc	0.47899	0
chix	sdha	0.47898	0
glmz	higa	0.47898	0
mica	bcsb	0.47898	0
micc	dnag	0.47898	0
micf	recn	0.47898	0
omra	yihd	0.47898	0
dsra	pgef	0.47897	0
mica	yhet	0.47897	0
micf	maly	0.47897	0
cyar	rpma	0.47896	0
rsex	ppdc	0.47896	0
rsex	yjjq	0.47896	0
ryhb	rhsd	0.47896	0
chix	uspa	0.47895	0
glmz	rcnr	0.47895	0
oxys	kdsc	0.47895	0
rpra	ygce	0.47895	0
sgrs	pflb	0.47895	0
fnrs	atpe	0.47894	0
istr	nrdb	0.47894	0
rpra	yidf	0.47894	0
rydc	mnmc	0.47894	0
chix	yhfk	0.47893	0
cyar	yiel	0.47893	0
micc	fecr	0.47893	0
